2024,28–30 Jun,More in Common,N/A,GB,4525,0.24,0.39,0.12,0.03,0.05,0.15,0.02
2024,27–29 Jun,Deltapoll,Mail on Sunday,GB,1645,0.21,0.42,0.11,0.03,0.04,0.16,0.03
2024,27–28 Jun,We Think,N/A,GB,1210,0.2,0.42,0.1,0.03,0.07,0.16,0.02
2024,26–28 Jun,Savanta,The Telegraph,UK,2092,0.21,0.38,0.11,0.02,0.06,0.14,0.07
2024,26–28 Jun,Opinium,The Observer,GB,1503,0.2,0.4,0.13,0.03,0.06,0.17,0.02
2024,26–28 Jun,More in Common,N/A,GB,3361,0.24,0.39,0.13,0.03,0.05,0.13,0.03
2024,26–27 Jun,Whitestone Insight,Daily Express/Daily Mirror,GB,2012,0.18,0.38,0.11,0.02,0.07,0.21,0.03
2024,26–27 Jun,Techne,N/A,GB,1643,0.19,0.41,0.12,0.03,0.05,0.17,0.03
2024,26–27 Jun,Redfield & Wilton,N/A,GB,5000,0.19,0.42,0.11,0.03,0.05,0.18,0.02
2024,25–27 Jun,YouGov,N/A,GB,4110,0.2,0.37,0.13,0.03,0.07,0.17,0.04
2024,15–27 Jun,Survation (MRP),N/A,GB,23364,0.25,0.42,0.11,0.02,0.05,0.11,0.04
2024,25–26 Jun,PeoplePolling,GB News,GB,1932,0.15,0.4,0.09,0.02,0.09,0.21,0.02
2024,24–26 Jun,BMG,The i,GB,1522,0.2,0.42,0.12,0.03,0.06,0.16,0.02
2024,24–26 Jun,More in Common,The News Agents,GB,3420,0.23,0.4,0.11,0.03,0.05,0.14,0.03
2024,24–26 Jun,Norstat,N/A,GB,2025,0.23,0.39,0.12,0.04,0.06,0.15,0.02
2024,24–26 Jun,Deltapoll,The National,GB,2077,0.2,0.42,0.11,0.03,0.04,0.17,0.02
2024,24–25 Jun,YouGov,N/A,GB,1572,0.18,0.36,0.15,0.03,0.08,0.17,0.03
2024,21–25 Jun,Survation,Good Morning Britain,UK,1022,0.18,0.41,0.12,0.02,0.05,0.14,0.07
2024,7–25 Jun,JL Partners (SRP)[a],The Sunday Times,GB,13584,0.22,0.38,0.13,0.03,0.05,0.17,0.02
2024,21–24 Jun,JL Partners,The Rest is Politics,GB,2005,0.25,0.41,0.11,0.03,0.05,0.15,0.01
2024,21–24 Jun,Deltapoll,N/A,GB,1568,0.19,0.43,0.13,0.02,0.05,0.15,0.02
2024,21–24 Jun,Redfield & Wilton,N/A,GB,10000,0.18,0.42,0.12,0.03,0.06,0.19,0.02
2024,21–24 Jun,Savanta,The Telegraph,UK,2318,0.21,0.42,0.1,0.03,0.05,0.14,0.06
2024,21–24 Jun,Ipsos,N/A,GB,1402,0.19,0.42,0.11,0.05,0.07,0.15,0.01
2024,21–24 Jun,Verian,N/A,GB,1047,0.21,0.38,0.12,0.03,0.08,0.16,0.02
2024,20–24 Jun,Lord Ashcroft,N/A,GB,5134,0.19,0.4,0.1,0.03,0.09,0.17,0.03
2024,14–24 Jun,FindOutNow/Electoral Calculus (MRP),Daily Mirror and GB News,GB,19993,0.15,0.4,0.14,0.03,0.07,0.17,0.03
2024,30 May – 24 Jun,We Think (MRP),N/A,GB,18595,0.22,0.42,0.11,0.03,0.06,0.14,0.03
2024,21–23 Jun,More in Common,N/A,GB,2046,0.25,0.41,0.1,0.02,0.05,0.15,0.02
2024,20–21 Jun,We Think,N/A,GB,1270,0.22,0.43,0.08,0.03,0.07,0.13,0.03
2024,19–21 Jun,Savanta,The Telegraph,UK,2103,0.19,0.42,0.09,0.03,0.05,0.16,0.06
2024,19–21 Jun,Opinium,The Observer,GB,1484,0.2,0.4,0.12,0.03,0.09,0.16,0.01
2024,19–20 Jun,YouGov,The Times,GB,2047,0.19,0.37,0.13,0.03,0.06,0.18,0.03
2024,19–20 Jun,Whitestone Insight,Daily Express/Daily Mirror,GB,2029,0.19,0.39,0.12,0.03,0.06,0.2,0.01
2024,19–20 Jun,Techne,N/A,GB,1642,0.19,0.42,0.12,0.02,0.05,0.17,0.03
2024,19–20 Jun,Redfield & Wilton,N/A,GB,2500,0.18,0.42,0.11,0.03,0.05,0.19,0.01
2024,4–20 Jun,Focaldata (MRP),N/A,GB,24536,0.23,0.41,0.11,0.03,0.05,0.16,0.01
2024,18–19 Jun,BMG,The i,GB,1627,0.19,0.42,0.09,0.03,0.07,0.19,0.01
2024,17–19 Jun,Norstat,N/A,GB,2059,0.2,0.4,0.12,0.03,0.05,0.19,0.02
2024,17–19 Jun,More in Common,N/A,GB,2035,0.25,0.39,0.11,0.03,0.05,0.14,0.02
2024,18 Jun,PeoplePolling,GB News,GB,1228,0.15,0.35,0.12,0.03,0.08,0.24,0.02
2024,17–18 Jun,YouGov,N/A,GB,1625,0.2,0.36,0.14,0.03,0.07,0.18,0.03
2024,14–18 Jun,Survation,Good Morning Britain,UK,1008,0.2,0.41,0.12,0.02,0.06,0.15,0.05
2024,11–18 Jun,YouGov (MRP),Sky News,GB,39979,0.22,0.39,0.12,0.03,0.07,0.15,0.03
2024,7–18 Jun,Savanta (MRP),The Telegraph,GB,17812,0.23,0.44,0.12,0.03,0.04,0.13,0.01
2024,14–17 Jun,Focaldata,N/A,GB,2604,0.21,0.43,0.1,0.02,0.05,0.16,0.02
2024,14–17 Jun,Deltapoll,N/A,GB,1383,0.19,0.46,0.1,0.02,0.05,0.16,0.01
2024,14–17 Jun,Redfield & Wilton,N/A,GB,10000,0.18,0.43,0.12,0.03,0.05,0.18,0.01
2024,14–17 Jun,Verian,N/A,GB,1034,0.21,0.39,0.13,0.03,0.07,0.13,0.04
2024,13–17 Jun,Lord Ashcroft,N/A,GB,5187,0.18,0.43,0.09,0.03,0.07,0.18,0.03
2024,22 May – 17 Jun,More in Common (MRP),The News Agents,GB,10850,0.28,0.44,0.11,0.03,0.05,0.08,0.02
2024,14–16 Jun,Savanta,The Telegraph,UK,2046,0.21,0.4,0.11,0.03,0.04,0.14,0.05
2024,14–16 Jun,More in Common,N/A,GB,2369,0.25,0.41,0.11,0.02,0.05,0.14,0.02
2024,14–16 Jun,JL Partners,The Rest is Politics,GB,2083,0.23,0.4,0.09,0.03,0.05,0.18,0.01
2024,12–14 Jun,Opinium,The Observer,GB,2059,0.23,0.4,0.12,0.02,0.07,0.14,0.02
2024,12–14 Jun,Savanta,The Telegraph,UK,2045,0.21,0.46,0.11,0.02,0.05,0.13,0.03
2024,12–13 Jun,Techne,N/A,GB,1636,0.19,0.43,0.11,0.02,0.06,0.16,0.03
2024,12–13 Jun,YouGov,The Times,GB,2211,0.18,0.37,0.14,0.03,0.07,0.19,0.03
2024,12–13 Jun,Redfield & Wilton,N/A,GB,1500,0.18,0.42,0.13,0.03,0.05,0.17,0.01
2024,12–13 Jun,We Think,N/A,GB,1297,0.2,0.43,0.11,0.02,0.06,0.14,0.03
2024,12–13 Jun,Whitestone Insight,Daily Express/Daily Mirror,GB,2014,0.19,0.41,0.11,0.03,0.06,0.17,0.03
2024,31 May – 13 Jun,Survation (MRP),Best For Britain,GB,42269,0.24,0.4,0.11,0.04,0.06,0.12,0.03
2024,12 Jun,PeoplePolling,GB News,GB,1234,0.19,0.39,0.1,0.03,0.09,0.17,0.03
2024,11–12 Jun,BMG,The i,GB,1546,0.21,0.41,0.12,0.03,0.06,0.14,0.02
2024,11–12 Jun,More in Common,The News Agents,GB,2037,0.25,0.41,0.1,0.03,0.05,0.13,0.02
2024,10–12 Jun,Norstat,N/A,GB,1017,0.21,0.41,0.11,0.03,0.06,0.17,0.03
2024,7–12 Jun,Ipsos (MRP),N/A,GB,19689,0.25,0.43,0.1,0.03,0.06,0.12,0.01
2024,10–11 Jun,YouGov,Sky News,GB,1611,0.18,0.38,0.15,0.02,0.08,0.17,0.02
2024,7–11 Jun,Focaldata,N/A,GB,3124,0.24,0.42,0.09,0.03,0.05,0.15,0.02
2024,5–11 Jun,Survation,Good Morning Britain,UK,1076,0.23,0.41,0.1,0.03,0.06,0.12,0.04
2024,7–10 Jun,Verian,N/A,GB,1305,0.2,0.41,0.11,0.03,0.08,0.15,0.03
2024,7–10 Jun,Redfield & Wilton,N/A,GB,10000,0.19,0.45,0.1,0.03,0.05,0.17,0.01
2024,6–10 Jun,Lord Ashcroft,N/A,GB,4975,0.21,0.44,0.07,0.02,0.08,0.15,0.03
2024,7–9 Jun,Savanta,The Telegraph,UK,2219,0.25,0.44,0.09,0.03,0.04,0.1,0.04
2024,7–9 Jun,JL Partners,The Rest is Politics,GB,2004,0.24,0.41,0.11,0.03,0.05,0.15,0.01
2024,6–8 Jun,Deltapoll,Mail on Sunday,GB,2010,0.21,0.46,0.09,0.04,0.05,0.12,0.01
2024,6–7 Jun,We Think,N/A,GB,1198,0.2,0.45,0.1,0.03,0.05,0.15,0.03
2024,5–7 Jun,Opinium,The Observer,GB,1471,0.24,0.42,0.1,0.03,0.07,0.12,0.02
2024,5–7 Jun,Savanta,The Telegraph,GB,2095,0.26,0.46,0.1,0.02,0.03,0.11,0.03
2024,5–7 Jun,More in Common,N/A,GB,2618,0.25,0.46,0.09,0.03,0.06,0.11,0.01
2024,5–6 Jun,Whitestone Insight,N/A,GB,2001,0.22,0.42,0.09,0.03,0.05,0.16,0.02
2024,5–6 Jun,YouGov,N/A,GB,1650,0.19,0.41,0.11,0.03,0.07,0.16,0.04
2024,5–6 Jun,Techne,N/A,GB,1645,0.2,0.44,0.1,0.02,0.06,0.15,0.03
2024,5–6 Jun,Survation,N/A,GB,1056,0.23,0.43,0.09,0.03,0.05,0.15,0.03
2024,5–6 Jun,Redfield & Wilton,N/A,GB,2000,0.19,0.42,0.12,0.03,0.06,0.17,0.02
2024,3–6 Jun,Focaldata,N/A,GB,2077,0.25,0.44,0.09,0.02,0.05,0.14,0.02
2024,4–5 Jun,Norstat,N/A,GB,1005,0.22,0.45,0.1,0.03,0.05,0.14,0.01
2024,4–5 Jun,BMG,The i,GB,1534,0.23,0.42,0.09,0.04,0.06,0.16,0.01
2024,3–4 Jun,YouGov[b],Sky News,GB,2144,0.19,0.4,0.1,0.03,0.07,0.17,0.03
2024,31 May – 4 Jun,Ipsos,N/A,GB,1014,0.23,0.43,0.08,0.05,0.09,0.09,0.03
2024,2–3 Jun,PeoplePolling,GB News,GB,1674,0.22,0.46,0.08,0.03,0.08,0.1,0.03
2024,1–3 Jun,More in Common,N/A,GB,2055,0.27,0.46,0.08,0.03,0.05,0.1,0.02
2024,31 May – 3 Jun,Deltapoll,N/A,GB,1077,0.25,0.48,0.1,0.02,0.04,0.09,0.03
2024,30 May – 3 Jun,Verian,N/A,GB,1405,0.23,0.41,0.12,0.03,0.08,0.09,0.03
2024,30 May – 3 Jun,Lord Ashcroft,N/A,GB,5203,0.23,0.47,0.06,0.02,0.06,0.11,0.04
2024,31 May – 2 Jun,Savanta,The Telegraph,GB,2209,0.28,0.42,0.09,0.03,0.04,0.09,0.02
2024,31 May – 2 Jun,JL Partners,The Rest is Politics,GB,2013,0.26,0.43,0.11,0.03,0.03,0.12,0.01
2024,31 May – 2 Jun,Redfield & Wilton,N/A,GB,10000,0.2,0.46,0.1,0.02,0.05,0.14,0.02
2024,22 May – 2 Jun,Survation (MRP),Best for Britain,GB,30044,0.24,0.43,0.1,0.03,0.04,0.11,0.03
2024,24 May – 1 Jun,YouGov (MRP),Sky News,GB,58875,0.25,0.43,0.11,0.03,0.07,0.1,0.02
2024,30–31 May,Focaldata,N/A,GB,2626,0.26,0.43,0.09,0.02,0.06,0.12,0.01
2024,30–31 May,We Think,N/A,GB,1328,0.21,0.46,0.08,0.03,0.06,0.13,0.02
2024,29–31 May,Opinium,The Observer,GB,2184,0.25,0.45,0.08,0.03,0.06,0.11,0.02
2024,29–30 May,Techne,N/A,GB,1630,0.21,0.45,0.11,0.02,0.06,0.12,0.03
2024,29–30 May,YouGov,The Times,GB,2040,0.21,0.46,0.08,0.02,0.06,0.15,0.03
2024,29–30 May,Whitestone Insight,Daily Express/Daily Mirror,GB,2024,0.24,0.44,0.09,0.03,0.06,0.11,0.03
2024,28–29 May,BMG,The i,GB,1500,0.27,0.43,0.09,0.02,0.06,0.11,0.02
2024,9 Apr – 29 May,More in Common (MRP),N/A,GB,15089,0.29,0.43,0.11,0.03,0.05,0.08,0.01
2024,27–29 May,More in Common,N/A,GB,2049,0.26,0.45,0.09,0.02,0.05,0.11,0.01
2024,26–28 May,YouGov,Sky News,GB,2128,0.2,0.47,0.09,0.03,0.07,0.12,0.03
2024,24–28 May,Lord Ashcroft,N/A,GB,4828,0.24,0.47,0.06,0.03,0.08,0.11,0.02
2024,25–27 May,Redfield & Wilton,N/A,GB,12000,0.23,0.46,0.09,0.03,0.05,0.13,0.03
2024,24–27 May,Survation,N/A,UK,2040,0.24,0.47,0.11,0.03,0.03,0.08,0.04
2024,20–27 May,FindOutNow/Electoral Calculus (MRP),Daily Mail,GB,10390,0.19,0.46,0.1,0.03,0.08,0.12,0.03
2024,24–26 May,Savanta,The Telegraph,GB,2235,0.27,0.44,0.1,0.03,0.04,0.08,0.05
2024,24–25 May,JL Partners,The Rest is Politics,GB,2013,0.28,0.4,0.1,0.03,0.05,0.12,0.02
2024,23–25 May,Deltapoll,Mail on Sunday,GB,1517,0.23,0.45,0.09,0.03,0.06,0.1,0.03
2024,23–24 May,Opinium,The Observer,GB,2050,0.27,0.41,0.1,0.02,0.07,0.1,0.01
2024,23–24 May,YouGov,The Times,GB,2072,0.22,0.44,0.09,0.03,0.06,0.14,0.01
2024,23–24 May,We Think,N/A,GB,1242,0.22,0.47,0.08,0.03,0.06,0.12,0.02
2024,22–23 May,Techne,N/A,GB,1643,0.19,0.45,0.12,0.02,0.05,0.14,0.03
2024,22–23 May,More in Common,N/A,GB,2008,0.27,0.44,0.09,0.03,0.05,0.1,0.01
2024,21–22 May,YouGov,The Times,GB,2093,0.21,0.46,0.09,0.03,0.07,0.12,0.01
2024,21–22 May,Survation,N/A,UK,1016,0.27,0.48,0.08,0.03,0.02,0.08,0.04
2024,3–22 May,YouGov,N/A,GB,10108,0.2,0.46,0.09,0.03,0.07,0.13,0.03
2024,17–20 May,Deltapoll,N/A,GB,1968,0.23,0.45,0.1,0.03,0.05,0.12,0.03
2024,19 May,Redfield & Wilton,N/A,GB,3700,0.23,0.45,0.1,0.02,0.05,0.12,0.01
2024,17–19 May,Savanta,The Telegraph,GB,2295,0.26,0.43,0.1,0.03,0.05,0.09,0.04
2024,17–19 May,More in Common,N/A,GB,2308,0.27,0.43,0.09,0.02,0.06,0.11,0.02
2024,16–17 May,We Think,N/A,GB,1064,0.23,0.46,0.08,0.02,0.08,0.11,0.02
2024,15–17 May,Opinium,The Observer,GB,1458,0.25,0.43,0.09,0.03,0.07,0.1,0.02
2024,16 May,PeoplePolling,GB News,GB,1476,0.2,0.46,0.08,0.03,0.08,0.14,0.01
2024,15–16 May,Whitestone Insight,Daily Express/Daily Mirror,GB,2024,0.24,0.44,0.08,0.03,0.06,0.13,0.03
2024,15–16 May,YouGov,The Times,GB,1031,0.2,0.47,0.09,0.03,0.08,0.11,0.02
2024,15–16 May,Techne,N/A,GB,1641,0.21,0.44,0.12,0.02,0.06,0.12,0.03
2024,8–14 May,Ipsos,N/A,GB,1008,0.2,0.41,0.11,0.03,0.11,0.09,0.05
2024,10–13 May,Deltapoll,N/A,GB,1031,0.27,0.45,0.08,0.02,0.06,0.1,0.02
2024,9–13 May,Lord Ashcroft,N/A,GB,5485,0.22,0.45,0.08,0.03,0.08,0.11,0.03
2024,12 May,Redfield & Wilton,N/A,GB,3000,0.21,0.42,0.12,0.03,0.06,0.15,0.01
2024,10–12 May,Savanta,The Telegraph,GB,2090,0.25,0.43,0.12,0.03,0.04,0.1,0.04
2024,9–10 May,Survation,N/A,UK,1054,0.24,0.44,0.1,0.02,0.07,0.08,0.05
2024,9–10 May,We Think,N/A,GB,1183,0.24,0.47,0.09,0.02,0.06,0.1,0.03
2024,8–9 May,Techne,N/A,GB,1638,0.21,0.45,0.11,0.02,0.06,0.12,0.03
2024,7–8 May,YouGov,The Times,GB,2072,0.18,0.48,0.09,0.03,0.07,0.13,0.03
2024,3–7 May,Deltapoll,N/A,GB,1993,0.26,0.43,0.1,0.03,0.05,0.1,0.02
2024,5 May,Redfield & Wilton,N/A,GB,2000,0.21,0.44,0.09,0.03,0.05,0.15,0.01
2024,3–5 May,Savanta,The Telegraph,GB,2267,0.27,0.43,0.11,0.03,0.04,0.09,0.04
2024,2–5 May,JL Partners,The Rest is Politics,GB,2011,0.26,0.41,0.11,0.03,0.05,0.13,0.02
2024,2–3 May,More in Common,N/A,GB,2135,0.26,0.43,0.1,0.03,0.05,0.11,0.01
2024,2–3 May,We Think,N/A,GB,1177,0.24,0.44,0.08,0.02,0.06,0.13,0.02
2024,1–3 May,Opinium,The Observer,GB,1402,0.24,0.4,0.11,0.03,0.07,0.12,0.03
2024,1–2 May,Techne,N/A,GB,1633,0.22,0.44,0.1,0.02,0.06,0.13,0.03
2024,30 Apr – 1 May,YouGov,The Times,GB,2010,0.18,0.44,0.1,0.02,0.08,0.15,0.03
2024,26–29 Apr,Deltapoll,N/A,GB,1577,0.24,0.44,0.08,0.03,0.05,0.12,0.03
2024,19–29 Apr,Labour Together,N/A,GB,9403,0.22,0.44,0.1,0.03,0.06,0.13,0.03
2024,28 Apr,Redfield & Wilton,N/A,GB,2000,0.22,0.45,0.09,0.03,0.06,0.14,0.02
2024,26–28 Apr,More in Common,N/A,GB,2053,0.24,0.43,0.11,0.03,0.06,0.11,0.02
2024,26–28 Apr,Savanta,The Telegraph,GB,2144,0.26,0.44,0.1,0.03,0.03,0.1,0.04
2024,25–26 Apr,We Think,N/A,GB,1265,0.22,0.44,0.09,0.03,0.06,0.13,0.03
2024,24–25 Apr,Techne,N/A,GB,1642,0.23,0.44,0.09,0.03,0.06,0.11,0.03
2024,23–25 Apr,Survation,N/A,UK,2036,0.26,0.44,0.09,0.03,0.04,0.1,0.05
2024,23–24 Apr,YouGov,The Times,GB,2100,0.2,0.45,0.09,0.03,0.07,0.13,0.03
2024,22–23 Apr,BMG,The i,GB,1500,0.25,0.41,0.09,0.03,0.06,0.14,0.01
2024,19–22 Apr,Deltapoll,N/A,GB,1525,0.27,0.43,0.09,0.03,0.05,0.12,0.03
2024,21 Apr,Redfield & Wilton,N/A,GB,2000,0.2,0.43,0.12,0.03,0.06,0.14,0.01
2024,19–21 Apr,Savanta,The Telegraph,GB,2332,0.27,0.43,0.09,0.02,0.04,0.1,0.04
2024,18–19 Apr,We Think,N/A,GB,1266,0.26,0.43,0.09,0.02,0.07,0.11,0.02
2024,17–19 Apr,Opinium,The Observer,GB,1431,0.25,0.41,0.1,0.02,0.07,0.13,0.03
2024,17–18 Apr,Survation,N/A,UK,1010,0.26,0.44,0.11,0.03,0.04,0.08,0.04
2024,17–18 Apr,Techne,N/A,GB,1640,0.22,0.45,0.09,0.03,0.05,0.13,0.03
2024,16–17 Apr,YouGov,The Times,GB,2048,0.21,0.44,0.08,0.03,0.08,0.14,0.03
2024,12–15 Apr,Deltapoll,N/A,GB,2072,0.25,0.45,0.09,0.03,0.05,0.11,0.04
2024,3–15 Apr,Ipsos,N/A,GB,1072,0.19,0.44,0.09,0.03,0.09,0.13,0.06
2024,14 Apr,Redfield & Wilton,N/A,GB,2000,0.22,0.44,0.09,0.03,0.06,0.15,0.01
2024,12–14 Apr,Savanta,The Telegraph,GB,2221,0.25,0.43,0.1,0.03,0.04,0.09,0.04
2024,11–12 Apr,We Think,N/A,GB,1271,0.24,0.44,0.09,0.02,0.06,0.11,0.01
2024,10–11 Apr,Techne,N/A,GB,1630,0.23,0.44,0.1,0.03,0.05,0.12,0.03
2024,10–11 Apr,YouGov,The Times,GB,2044,0.19,0.45,0.08,0.03,0.07,0.15,0.02
2024,7 Apr,Redfield & Wilton,N/A,GB,2000,0.21,0.44,0.1,0.02,0.06,0.15,0.01
2024,5–7 Apr,Savanta,The Telegraph,GB,2210,0.27,0.42,0.1,0.03,0.04,0.1,0.04
2024,4–7 Apr,JL Partners,The Rest is Politics,GB,2011,0.24,0.42,0.1,0.04,0.05,0.13,0.02
2024,4–5 Apr,We Think,N/A,GB,1280,0.24,0.45,0.1,0.02,0.05,0.13,0.02
2024,3–5 Apr,Opinium,The Observer,GB,1318,0.25,0.41,0.1,0.03,0.08,0.11,0.02
2024,4 Apr,PeoplePolling,GB News,GB,1809,0.19,0.45,0.09,0.04,0.08,0.14,0.01
2024,3–4 Apr,Techne,N/A,GB,1638,0.22,0.45,0.09,0.03,0.05,0.13,0.03
2024,2–3 Apr,BMG,The i,GB,1530,0.25,0.43,0.08,0.03,0.06,0.14,0.01
2024,2–3 Apr,YouGov,The Times,GB,2004,0.2,0.43,0.08,0.03,0.08,0.16,0.01
2024,31 Mar,Redfield & Wilton,N/A,GB,2000,0.22,0.46,0.1,0.03,0.05,0.14,0.02
2024,27–28 Mar,Techne,N/A,GB,1641,0.23,0.44,0.1,0.03,0.05,0.12,0.03
2024,27–28 Mar,We Think,N/A,GB,1295,0.25,0.44,0.1,0.03,0.05,0.1,0.03
2024,26–27 Mar,YouGov,The Times,GB,2061,0.21,0.4,0.1,0.03,0.08,0.16,0.03
2024,25–27 Mar,Savanta,The Sun,UK,3302,0.24,0.45,0.1,0.03,0.03,0.12,0.04
2024,7–27 Mar,YouGov (MRP)[c],The Times,GB,18761,0.24,0.41,0.12,0.0,0.07,0.12,0.01
2024,23–24 Mar,More in Common,N/A,GB,1966,0.27,0.42,0.1,0.03,0.05,0.11,0.02
2024,22–25 Mar,Deltapoll,N/A,GB,2072,0.26,0.44,0.09,0.03,0.06,0.11,0.02
2024,24 Mar,Redfield & Wilton,N/A,GB,2000,0.22,0.42,0.12,0.02,0.06,0.14,0.02
2024,22–24 Mar,Savanta,The Telegraph,UK,2216,0.24,0.44,0.1,0.03,0.04,0.11,0.04
2024,20–22 Mar,Opinium,The Observer,UK,1874,0.25,0.41,0.1,0.03,0.08,0.11,0.02
2024,21–22 Mar,We Think,N/A,GB,1270,0.24,0.47,0.1,0.02,0.06,0.11,0.02
2024,8–22 Mar,Survation (MRP),Best for Britain,UK,15029,0.26,0.45,0.1,0.03,0.04,0.09,0.03
2024,20–21 Mar,Techne,N/A,GB,1632,0.22,0.43,0.1,0.03,0.06,0.13,0.03
2024,19–20 Mar,More in Common,N/A,GB,2027,0.25,0.43,0.11,0.03,0.05,0.11,0.02
2024,19–20 Mar,YouGov,The Times,GB,2047,0.19,0.44,0.09,0.03,0.08,0.15,0.02
2024,15–18 Mar,Deltapoll,N/A,GB,2072,0.23,0.46,0.09,0.02,0.05,0.12,0.03
2024,17 Mar,Redfield & Wilton,N/A,GB,2000,0.21,0.47,0.08,0.03,0.06,0.14,0.01
2024,15–17 Mar,Savanta,The Telegraph,UK,2133,0.26,0.44,0.09,0.03,0.04,0.11,0.04
2024,14–15 Mar,Labour Together,N/A,GB,1270,0.24,0.42,0.1,0.03,0.07,0.0,0.13
2024,14–15 Mar,We Think,N/A,GB,1270,0.25,0.43,0.1,0.02,0.06,0.12,0.02
2024,13–14 Mar,Techne,N/A,GB,1624,0.22,0.44,0.11,0.03,0.05,0.12,0.03
2024,11–14 Mar,Survation,N/A,UK,1043,0.26,0.45,0.11,0.02,0.03,0.08,0.05
2024,12–13 Mar,YouGov,The Times,GB,2047,0.2,0.44,0.09,0.03,0.07,0.14,0.03
2024,8–11 Mar,More in Common,N/A,GB,2027,0.27,0.42,0.1,0.03,0.06,0.1,0.02
2024,8–11 Mar,Deltapoll,N/A,GB,1502,0.27,0.44,0.1,0.02,0.04,0.11,0.02
2024,7–11 Mar,Lord Ashcroft[d],N/A,GB,5299,0.23,0.45,0.06,0.03,0.08,0.11,0.05
2024,10 Mar,Redfield & Wilton,N/A,GB,2000,0.24,0.42,0.12,0.02,0.05,0.14,0.01
2024,8–10 Mar,Savanta,N/A,GB,2032,0.25,0.43,0.11,0.03,0.04,0.09,0.04
2024,7–8 Mar,We Think,N/A,GB,1216,0.24,0.43,0.09,0.03,0.06,0.13,0.02
2024,6–8 Mar,Opinium,The Observer,UK,2054,0.25,0.41,0.1,0.03,0.07,0.11,0.04
2024,7 Mar,PeoplePolling,GB News,GB,1734,0.18,0.46,0.1,0.04,0.07,0.13,0.02
2024,6–7 Mar,BMG,The i,GB,1541,0.25,0.41,0.1,0.03,0.06,0.13,0.01
2024,6–7 Mar,YouGov,The Times,GB,2053,0.2,0.47,0.09,0.03,0.07,0.13,0.02
2024,6–7 Mar,Techne,N/A,UK,1640,0.23,0.44,0.11,0.03,0.06,0.11,0.02
2024,1–4 Mar,Deltapoll,N/A,GB,1500,0.27,0.41,0.09,0.03,0.06,0.12,0.03
2024,3 Mar,Redfield & Wilton,N/A,GB,2000,0.23,0.43,0.1,0.03,0.06,0.13,0.02
2024,1–3 Mar,Savanta,N/A,GB,2245,0.27,0.44,0.1,0.03,0.04,0.08,0.04
2024,29 Feb – 1 Mar,We Think,N/A,GB,1240,0.23,0.47,0.09,0.03,0.05,0.1,0.03
